Name,RD Rec PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nyears,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spat_targ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFS,0.75,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L5,0.62,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vmaxlen,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fsd,0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qinc,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qcv,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EffYears,0,0.007462687,0.014925373,0.02238806,0.029850746,0.037313433,0.044776119,0.052238806,0.059701493,0.067164179,0.074626866,0.082089552,0.089552239,0.097014925,0.104477612,0.111940299,0.119402985,0.126865672,0.134328358,0.141791045,0.149253731,0.156716418,0.164179104,0.171641791,0.179104478,0.186567164,0.194029851,0.201492537,0.208955224,0.21641791,0.223880597,0.231343284,0.23880597,0.246268657,0.253731343,0.26119403,0.268656716,0.276119403,0.28358209,0.291044776,0.298507463,0.305970149,0.313432836,0.320895522,0.328358209,0.335820896,0.343283582,0.350746269,0.358208955,0.365671642,0.373134328,0.380597015,0.388059701,0.395522388,0.402985075,0.410447761,0.417910448,0.425373134,0.432835821,0.440298507,0.447761194,0.455223881,0.462686567,0.470149254,0.47761194,0.485074627,0.492537313,0.5,0.507462687,0.514925373,0.52238806,0.529850746,0.537313433,0.544776119,0.552238806,0.559701493,0.567164179,0.574626866,0.582089552,0.589552239,0.597014925,0.604477612,0.611940299,0.619402985,0.626865672,0.634328358,0.641791045,0.649253731,0.656716418,0.664179104,0.671641791,0.679104478,0.686567164,0.694029851,0.701492537,0.708955224,0.71641791,0.723880597,0.731343284,0.73880597,0.746268657,0.753731343,0.76119403,0.768656716,0.776119403,0.78358209,0.791044776,0.798507463,0.805970149,0.813432836,0.820895522,0.828358209,0.835820896,0.843283582,0.850746269,0.858208955,0.865671642,0.873134328,0.880597015,0.888059701,0.895522388,0.902985075,0.910447761,0.917910448,0.925373134,0.932835821,0.940298507,0.947761194,0.955223881,0.962686567,0.970149254,0.97761194,0.985074627,0.992537313,1
EffLower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273074728,0.27067666,0.364020298,0.404187465,0.367031835,0.468172635,0.511581018,0.636765159,0.513018214,0.433227319,0.535164371,0.570100548,0.553300535,0.578698533,0.588467877,0.576299265,0.616982169,0.544979068,0.566604177,0.708258121,0.73471478,0.694151543,0.830992671,0.902092476,0.784254936,0.789367345,0.857936392,0.870811064,0.774239633,0.730747284,0.755233475,0.743494863,0.782062214,0.722340422
EffUpper,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.613936189,0.350670446,0.46369917,0.534812055,0.520636077,0.564199655,0.587272013,0.704551548,0.586524712,0.486748565,0.600209802,0.613041576,0.59323351,0.618406798,0.628243144,0.617495792,0.662075077,0.587263902,0.610240012,0.764147447,0.791406357,0.745271351,0.896151656,1,0.876569386,0.880152579,0.95667724,0.96852398,0.866503018,0.817561423,0.829767562,0.82326211,0.876069129,0.822508013
