8553
8177
0
0
0
14409
76999
140266
219456
82601
117253
383856
213880
345888
615850
758426
491154
1103790
1047399
1213893
1040634
1677146
1913015
1472148
1949789
1415385
986865
1169440
1476794
1309313
941797
979000
927343
896909
808604
816237
872281
1107974
1267185
1083308
1091037
978297
1221129
923728
901728
