Name,LS rec PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nyears,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spat_targ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFS,0.98,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L5,0.82,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vmaxlen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fsd,0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qinc,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qcv,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EffYears,0,0.01010101,0.02020202,0.03030303,0.04040404,0.050505051,0.060606061,0.070707071,0.080808081,0.090909091,0.101010101,0.111111111,0.121212121,0.131313131,0.141414141,0.151515152,0.161616162,0.171717172,0.181818182,0.191919192,0.202020202,0.212121212,0.222222222,0.232323232,0.242424242,0.252525253,0.262626263,0.272727273,0.282828283,0.292929293,0.303030303,0.313131313,0.323232323,0.333333333,0.343434343,0.353535354,0.363636364,0.373737374,0.383838384,0.393939394,0.404040404,0.414141414,0.424242424,0.434343434,0.444444444,0.454545455,0.464646465,0.474747475,0.484848485,0.494949495,0.505050505,0.515151515,0.525252525,0.535353535,0.545454545,0.555555556,0.565656566,0.575757576,0.585858586,0.595959596,0.606060606,0.616161616,0.626262626,0.636363636,0.646464646,0.656565657,0.666666667,0.676767677,0.686868687,0.696969697,0.707070707,0.717171717,0.727272727,0.737373737,0.747474747,0.757575758,0.767676768,0.777777778,0.787878788,0.797979798,0.808080808,0.818181818,0.828282828,0.838383838,0.848484848,0.858585859,0.868686869,0.878787879,0.888888889,0.898989899,0.909090909,0.919191919,0.929292929,0.939393939,0.949494949,0.95959596,0.96969697,0.97979798,0.98989899,1
EffLower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422728409,0.501201047,0.653851637,0.529224101,0.44339903,0.568819819,0.583891804,0.5378382,0.581176821,0.550852232,0.558288677,0.60297206,0.535349978,0.534252017,0.69356354,0.724290363,0.726199776,0.811392635,0.86991244,0.810149995,0.799884955,0.852997314,0.867387451,0.73399029,0.693442668,0.646401956,0.67383177,0.704623579,0.692068769
EffUpper,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.550523993,0.59961319,0.745064851,0.626548026,0.51090796,0.652470844,0.634117293,0.581144098,0.626319058,0.593746797,0.601673901,0.65423466,0.585265979,0.583270163,0.757390417,0.787694325,0.787773742,0.883892898,1,0.934645445,0.924854887,0.986290148,0.997569503,0.851219619,0.80670077,0.736049806,0.771989025,0.826438147,0.799816844
