Name,AJ Rec comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nyears,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spat_targ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFS,0.43,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L5,0.33,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vmaxlen,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fsd,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qinc,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qcv,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EffYears,0,0.015625,0.03125,0.046875,0.0625,0.078125,0.09375,0.109375,0.125,0.140625,0.15625,0.171875,0.1875,0.203125,0.21875,0.234375,0.25,0.265625,0.28125,0.296875,0.3125,0.328125,0.34375,0.359375,0.375,0.390625,0.40625,0.421875,0.4375,0.453125,0.46875,0.484375,0.5,0.515625,0.53125,0.546875,0.5625,0.578125,0.59375,0.609375,0.625,0.640625,0.65625,0.671875,0.6875,0.703125,0.71875,0.734375,0.75,0.765625,0.78125,0.796875,0.8125,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,0.984375,1
EffLower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541741123,0.576880605,0.579110588,0.610062173,0.625132715,0.611089496,0.65313623,0.571981074,0.58276176,0.728263106,0.747900746,0.709820873,0.833226042,0.906670538,0.786712303,0.802411664,0.870882187,0.875175456,0.786220905,0.729982653,0.766913939,0.768093295,0.800637085,0.676971632
EffUpper,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.605441536,0.619424923,0.619856276,0.650679825,0.666307463,0.653381529,0.699842529,0.613080099,0.624698002,0.782179761,0.802407772,0.759027677,0.895558112,1,0.874690243,0.889262668,0.965619239,0.968256099,0.874409536,0.812791766,0.838462326,0.845162353,0.890696228,0.763307028
